         266664 function calls (261463 primitive calls) in 0.405 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:2930(Text)
        1    0.000    0.000    0.000    0.000 __init__.py:1183(<listcomp>)
      300    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
      368    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:427(has_location)
        1    0.000    0.000    0.034    0.034 contour.py:3(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:7(<module>)
       42    0.000    0.000    0.000    0.000 pyparsing.py:546(copy)
       17    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
       76    0.000    0.000    0.000    0.000 __init__.py:518(iterable)
      672    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
      297    0.000    0.000    0.000    0.000 __init__.py:879(<genexpr>)
        4    0.000    0.000    0.000    0.000 ssl.py:116(_import_symbols)
        1    0.000    0.000    0.000    0.000 tz.py:334(tzfile)
        1    0.000    0.000    0.006    0.006 patches.py:3(<module>)
        1    0.000    0.000    0.048    0.048 figure.py:12(<module>)
      313    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:843(get_filename)
       44    0.000    0.000    0.000    0.000 rcsetup.py:648(__call__)
       60    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.result_type}
      148    0.000    0.000    0.000    0.000 __init__.py:424(<genexpr>)
       21    0.000    0.000    0.000    0.000 posixpath.py:145(dirname)
      610    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.005    0.005 shutil.py:5(<module>)
       30    0.000    0.000    0.000    0.000 warnings.py:371(__enter__)
        1    0.000    0.000    0.005    0.005 mathtext.py:16(<module>)
       16    0.000    0.000    0.003    0.000 pyparsing.py:1812(__init__)
      149    0.000    0.000    0.000    0.000 enum.py:8(_is_descriptor)
        1    0.000    0.000    0.019    0.019 traceback.py:313(extract)
       27    0.000    0.000    0.000    0.000 contextlib.py:37(__init__)
       60    0.000    0.000    0.000    0.000 function_base.py:13(_index_deprecate)
  241/193    0.000    0.000    0.001    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.000    0.000 numerictypes.py:301(_add_aliases)
      135    0.000    0.000    0.000    0.000 rcsetup.py:414(validate_string)
       30    0.000    0.000    0.000    0.000 warnings.py:388(__exit__)
       75    0.000    0.000    0.000    0.000 cm.py:51(_reverse_cmap_spec)
       24    0.000    0.000    0.000    0.000 dviread.py:164(decorate)
        1    0.000    0.000    0.001    0.001 blas.py:184(<module>)
       80    0.000    0.000    0.000    0.000 ipaddress.py:1125(_parse_octet)
       65    0.000    0.000    0.000    0.000 six.py:586(iteritems)
       57    0.000    0.000    0.000    0.000 rcsetup.py:437(validate_fontsize)
      605    0.000    0.000    0.000    0.000 inspect.py:2750(parameters)
      158    0.000    0.000    0.000    0.000 deprecation.py:110(deprecated)
        1    0.000    0.000    0.000    0.000 response.py:14(addbase)
    24/12    0.000    0.000    0.001    0.000 pyparsing.py:2478(parseImpl)
        1    0.000    0.000    0.002    0.002 offsetbox.py:15(<module>)
        1    0.000    0.000    0.002    0.002 pickle.py:24(<module>)
        9    0.000    0.000    0.000    0.000 __future__.py:79(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:64(__init__)
       25    0.000    0.000    0.000    0.000 rcsetup.py:303(__call__)
        7    0.000    0.000    0.000    0.000 utils.py:74(__call__)
      566    0.000    0.000    0.000    0.000 inspect.py:2754(return_annotation)
        1    0.000    0.000    0.000    0.000 path.py:26(Path)
      666    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       14    0.000    0.000    0.000    0.000 __init__.py:2552(__init__)
        1    0.000    0.000    0.017    0.017 client.py:69(<module>)
       13    0.000    0.000    0.000    0.000 pyparsing.py:771(_trim_arity)
      313    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:688(create_module)
       36    0.000    0.000    0.000    0.000 posixpath.py:222(expanduser)
       17    0.000    0.000    0.000    0.000 cycler.py:55(_process_keys)
       14    0.000    0.000    0.029    0.002 six.py:91(__get__)
      184    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
      280    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1216(<genexpr>)
        1    0.000    0.000    0.004    0.004 legend.py:24(<module>)
        1    0.000    0.000    0.010    0.010 textpath.py:3(<module>)
        1    0.000    0.000    0.405    0.405 MPS_JC+fb_short_therm.py:9(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:789(ParserElement)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
       79    0.000    0.000    0.001    0.000 docstring.py:128(<lambda>)
        1    0.000    0.000    0.001    0.001 _backend_tk.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
        1    0.000    0.000    0.008    0.008 <frozen importlib._bootstrap_external>:106(_write_atomic)
       42    0.000    0.000    0.000    0.000 pyparsing.py:776(wrapper)
      149    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
        1    0.000    0.000    0.003    0.003 __init__.py:41(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 _cm.py:7(<module>)
        2    0.000    0.000    0.004    0.002 __init__.py:3(<module>)
        1    0.000    0.000    0.001    0.001 linalg.py:10(<module>)
      262    0.000    0.000    0.000    0.000 sre_compile.py:101(fixup)
      232    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       88    0.000    0.000    0.000    0.000 six.py:141(__init__)
        2    0.000    0.000    0.018    0.009 __init__.py:45(<module>)
        1    0.000    0.000    0.010    0.010 _internal.py:6(<module>)
       18    0.000    0.000    0.000    0.000 __init__.py:1780(getLogger)
       22    0.000    0.000    0.000    0.000 sre_compile.py:391(_generate_overlap_table)
       19    0.000    0.000    0.000    0.000 nosetester.py:518(_numpy_tester)
       23    0.000    0.000    0.000    0.000 pyparsing.py:1573(__init__)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
       34    0.000    0.000    0.000    0.000 colors.py:785(__init__)
        1    0.000    0.000    0.009    0.009 artist.py:1(<module>)
       12    0.000    0.000    0.000    0.000 rcsetup.py:870(validate_animation_writer_path)
       27    0.000    0.000    0.000    0.000 contextlib.py:63(__exit__)
        1    0.000    0.000    0.002    0.002 random.py:37(<module>)
        1    0.000    0.000    0.002    0.002 bz2.py:5(<module>)
       34    0.000    0.000    0.000    0.000 pyparsing.py:1226(__add__)
        1    0.000    0.000    0.000    0.000 mathtext.py:323(MathtextBackendPath)
       11    0.000    0.000    0.000    0.000 enum.py:406(_find_new_)
        1    0.000    0.000    0.004    0.004 mathtext.py:2209(Parser)
       29    0.000    0.000    0.004    0.000 __init__.py:894(__init__)
        1    0.000    0.000    0.001    0.001 datetime.py:5(<module>)
       28    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
      144    0.000    0.000    0.000    0.000 pyparsing.py:1528(__hash__)
        1    0.000    0.000    0.043    0.043 _subplots.py:1(<module>)
        1    0.000    0.000    0.004    0.004 lines.py:4(<module>)
        1    0.000    0.000    0.007    0.007 backend_bases.py:33(<module>)
        6    0.000    0.000    0.002    0.000 enum.py:532(_convert)
       17    0.000    0.000    0.000    0.000 cycler.py:112(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 chebyshev.py:87(<module>)
       68    0.000    0.000    0.000    0.000 sre_parse.py:90(closegroup)
        1    0.000    0.000    0.004    0.004 _base.py:1(<module>)
       39    0.000    0.000    0.001    0.000 inspect.py:2758(replace)
       30    0.000    0.000    0.000    0.000 warnings.py:350(__init__)
       26    0.000    0.000    0.000    0.000 core.py:6498(getdoc)
        1    0.000    0.000    0.002    0.002 __init__.py:88(<module>)
      235    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
       47    0.000    0.000    0.000    0.000 pyparsing.py:1592(parseImpl)
       34    0.000    0.000    0.000    0.000 codecs.py:308(__init__)
       50    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:924(__init__)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
       27    0.000    0.000    0.000    0.000 core.py:940(__init__)
        1    0.000    0.000    0.000    0.000 quoprimime.py:27(<module>)
        1    0.000    0.000    0.001    0.001 fontconfig_pattern.py:73(__init__)
       45    0.000    0.000    0.000    0.000 docstring.py:48(update)
       11    0.000    0.000    0.000    0.000 enum.py:361(_get_mixins_)
       57    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
      149    0.000    0.000    0.000    0.000 inspect.py:63(ismodule)
        1    0.000    0.000    0.000    0.000 _base.py:410(_AxesBase)
       54    0.000    0.000    0.001    0.000 pyplot.py:2580(<lambda>)
        1    0.000    0.000    0.001    0.001 polynomial.py:56(<module>)
        6    0.000    0.000    0.017    0.003 tokenize.py:357(detect_encoding)
        1    0.000    0.000    0.004    0.004 pathlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:870(RcParams)
      133    0.000    0.000    0.000    0.000 posixpath.py:39(_get_sep)
       26    0.000    0.000    0.000    0.000 posixpath.py:136(basename)
        1    0.000    0.000    0.001    0.001 backend_agg.py:21(<module>)
        1    0.000    0.000    0.002    0.002 signal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:257(Figure)
        1    0.000    0.000    0.000    0.000 core.py:2731(MaskedArray)
      363    0.000    0.000    0.000    0.000 {built-in method _sre.getlower}
        1    0.000    0.000    0.001    0.001 pyparsing.py:3442(_makeTags)
        1    0.000    0.000    0.006    0.006 case.py:1(<module>)
       17    0.000    0.000    0.000    0.000 pyparsing.py:1859(__str__)
      179    0.000    0.000    0.000    0.000 enum.py:24(_is_sunder)
       41    0.000    0.000    0.000    0.000 os.py:798(encode)
      432    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       74    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.003    0.003 index_tricks.py:1(<module>)
        1    0.000    0.000    0.001    0.001 texmanager.py:34(<module>)
       39    0.000    0.000    0.000    0.000 inspect.py:452(unwrap)
       48    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 encoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 ast.py:26(<module>)
       43    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
        1    0.000    0.000    0.000    0.000 legend.py:284(Legend)
        2    0.000    0.000    0.001    0.000 getlimits.py:409(_init)
        1    0.000    0.000    0.000    0.000 lines.py:229(Line2D)
        1    0.000    0.000    0.000    0.000 __init__.py:1142(<listcomp>)
       11    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 numerictypes.py:285(_add_types)
       18    0.000    0.000    0.001    0.000 pyparsing.py:2729(parseImpl)
       22    0.000    0.000    0.000    0.000 rcsetup.py:64(<dictcomp>)
       40    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
       36    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:99(_path_isdir)
       43    0.000    0.000    0.000    0.000 _inspect.py:98(getargspec)
        1    0.000    0.000    0.001    0.001 sysconfig.py:10(<module>)
        6    0.000    0.000    0.000    0.000 patches.py:1834(<listcomp>)
       57    0.000    0.000    0.000    0.000 __init__.py:19(__new__)
       99    0.000    0.000    0.000    0.000 ipaddress.py:1883(__init__)
        1    0.000    0.000    0.000    0.000 text.py:119(Text)
      148    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.001    0.001 tz.py:9(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:979(_Unpickler)
        1    0.000    0.000    0.016    0.016 core.py:1(<module>)
        4    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        1    0.000    0.000    0.000    0.000 artist.py:74(Artist)
       54    0.000    0.000    0.000    0.000 pyplot.py:2574(_autogen_docstring)
        1    0.000    0.000    0.000    0.000 collections.py:36(Collection)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        2    0.000    0.000    0.001    0.000 _util.py:1(<module>)
       19    0.000    0.000    0.000    0.000 __init__.py:217(_acquireLock)
       20    0.000    0.000    0.000    0.000 pyparsing.py:1749(parseImpl)
        1    0.000    0.000    0.003    0.003 axis.py:3(<module>)
       22    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       98    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
       13    0.000    0.000    0.000    0.000 contextlib.py:107(contextmanager)
       50    0.000    0.000    0.019    0.000 traceback.py:279(line)
      544    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.002    0.002 basic.py:7(<module>)
        1    0.000    0.000    0.001    0.001 arrayprint.py:5(<module>)
        1    0.000    0.000    0.005    0.005 utils.py:5(<module>)
        1    0.000    0.000    0.003    0.003 tempfile.py:24(<module>)
       23    0.000    0.000    0.000    0.000 numerictypes.py:216(_evalname)
        8    0.000    0.000    0.000    0.000 __init__.py:73(CFUNCTYPE)
      204    0.000    0.000    0.000    0.000 patches.py:1822(<genexpr>)
       27    0.000    0.000    0.000    0.000 posixpath.py:356(abspath)
        1    0.000    0.000    0.000    0.000 case.py:341(TestCase)
        4    0.000    0.000    0.000    0.000 __init__.py:650(_get_config_or_cache_dir)
        1    0.000    0.000    0.004    0.004 __init__.py:15(<module>)
       11    0.000    0.000    0.003    0.000 pyparsing.py:1084(parseString)
       70    0.000    0.000    0.000    0.000 rcsetup.py:217(validate_int)
        1    0.000    0.000    0.000    0.000 traceback.py:381(format)
        1    0.000    0.000    0.001    0.001 dis.py:1(<module>)
      186    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
        1    0.000    0.000    0.000    0.000 cm.py:85(<dictcomp>)
       19    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
       11    0.000    0.000    0.000    0.000 enum.py:99(<dictcomp>)
       10    0.000    0.000    0.000    0.000 functools.py:422(decorating_function)
      133    0.000    0.000    0.000    0.000 sre_parse.py:161(__setitem__)
       17    0.000    0.000    0.000    0.000 cycler.py:468(cycler)
        1    0.000    0.000    0.002    0.002 font_manager.py:981(json_load)
