M = 0  out of  250
M = 25  out of  250
M = 50  out of  250
M = 75  out of  250
M = 100  out of  250
M = 125  out of  250
M = 150  out of  250
M = 175  out of  250
M = 200  out of  250
M = 225  out of  250
         4493559 function calls (4487363 primitive calls) in 61.601 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 scale.py:469(LogitScale)
        1    0.000    0.000    0.000    0.000 filedialog.py:239(SaveFileDialog)
        1    0.000    0.000    0.000    0.000 mathtext.py:1375(Node)
        2    0.000    0.000    0.000    0.000 pyparsing.py:621(__getattr__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3940(Optional)
        1    0.000    0.000    0.000    0.000 filedialog.py:297(_Dialog)
        1    0.000    0.000    0.000    0.000 npyio.py:40(BagObj)
        1    0.000    0.000    0.000    0.000 ticker.py:1345(IndexLocator)
        1    0.000    0.000    0.000    0.000 __init__.py:343(IntVar)
        1    0.000    0.000    0.000    0.000 runner.py:13(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 utils.py:1622(WarningManager)
        2    0.000    0.000    0.000    0.000 mlab.py:2993(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:1555(List)
        1    0.000    0.000    0.000    0.000 _common.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:237(LogRecord)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:906(RubberbandTk)
        1    0.000    0.000    0.000    0.000 rcsetup.py:300(validate_nseq_float)
        1    0.000    0.000    0.000    0.000 mathtext.py:885(DejaVuFonts)
        1    0.000    0.000    0.000    0.000 cbook.py:261(converter)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3331(setResultsName)
        1    0.000    0.000    0.000    0.000 sysconfig.py:50(_python_build)
        1    0.000    0.000    0.000    0.000 scale.py:18(ScaleBase)
        1    0.000    0.000    0.000    0.000 threading.py:367(Semaphore)
        1    0.000    0.000    0.000    0.000 mathtext.py:1526(Accent)
        1    0.000    0.000    0.000    0.000 mathtext.py:1616(Hlist)
        1    0.000    0.000    0.000    0.000 backend_tools.py:431(ToolXScale)
        1    0.000    0.000    0.000    0.000 __init__.py:366(DoubleVar)
        1    0.000    0.000    0.000    0.000 mathtext.py:243(MathtextBackendPs)
        1    0.000    0.000    0.000    0.000 csv.py:68(unix_dialect)
        1    0.000    0.000    0.000    0.000 cbook.py:441(CallbackRegistry)
        1    0.000    0.000    0.000    0.000 version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:374(PyDLL)
        1    0.000    0.000    0.000    0.000 transforms.py:2672(TransformedPath)
        2    0.000    0.000    0.000    0.000 calendar.py:72(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:943(DejaVuSansFonts)
        1    0.000    0.000    0.000    0.000 ticker.py:2224(LogitLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1521(Base)
        1    0.000    0.000    0.000    0.000 tokenize.py:112(any)
        1    0.000    0.000    0.000    0.000 request.py:552(BaseHandler)
        1    0.000    0.000    0.000    0.000 errors.py:33(MessageDefect)
        1    0.000    0.000    0.000    0.000 index_tricks.py:98(nd_grid)
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 rcsetup.py:54(ValidateInStrings)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3501(MatchFirst)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3082(GoToColumn)
        1    0.000    0.000    0.000    0.000 pathlib.py:574(_PathParents)
        1    0.000    0.000    0.000    0.000 client.py:1294(IncompleteRead)
        1    0.000    0.000    0.000    0.000 image.py:1087(FigureImage)
        1    0.000    0.000    0.000    0.000 arrayprint.py:602(FloatFormat)
        1    0.000    0.000    0.000    0.000 cbook.py:2152(<listcomp>)
        1    0.000    0.000    0.000    0.000 _util.py:138(DeprecatedImport)
        1    0.000    0.000    0.000    0.000 index_tricks.py:451(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:1264(FontConstantsBase)
        1    0.000    0.000    0.000    0.000 tricontour.py:12(TriContourSet)
        1    0.000    0.000    0.000    0.000 scale.py:340(SymmetricalLogScale)
        1    0.000    0.000    0.000    0.000 mathtext.py:1408(Box)
        1    0.000    0.000    0.000    0.000 gridspec.py:322(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 dviread.py:412(DviFont)
        2    0.000    0.000    0.000    0.000 index_tricks.py:159(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:10(ProjectionRegistry)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4212(Combine)
        1    0.000    0.000    0.000    0.000 case.py:297(_AssertLogsContext)
        1    0.000    0.000    0.000    0.000 scale.py:451(LogisticTransform)
        5    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 trifinder.py:29(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 patches.py:1954(_Base)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        1    0.000    0.000    0.000    0.000 csv.py:129(DictWriter)
        1    0.000    0.000    0.000    0.000 transforms.py:2643(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 ticker.py:2391(OldAutoLocator)
        1    0.000    0.000    0.000    0.000 argparse.py:734(Action)
        1    0.000    0.000    0.000    0.000 image.py:1140(BboxImage)
        1    0.000    0.000    0.000    0.000 blocking_input.py:352(BlockingKeyMouseInput)
        1    0.000    0.000    0.000    0.000 transforms.py:2582(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 mathtext.py:928(DejaVuSerifFonts)
        1    0.000    0.000    0.000    0.000 widgets.py:475(CheckButtons)
        1    0.000    0.000    0.000    0.000 core.py:6361(_extrema_operation)
        1    0.000    0.000    0.000    0.000 ssl.py:136(<dictcomp>)
        1    0.000    0.000    0.000    0.000 cbook.py:866(Sorter)
        1    0.000    0.000    0.000    0.000 __init__.py:154(py_object)
        1    0.000    0.000    0.000    0.000 ticker.py:1374(FixedLocator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:19(TriInterpolator)
        4    0.000    0.000    0.000    0.000 sre_parse.py:155(__delitem__)
        1    0.000    0.000    0.000    0.000 core.py:7960(_convert2ma)
        1    0.000    0.000    0.000    0.000 cbook.py:1522(MemoryMonitor)
        1    0.000    0.000    0.000    0.000 core.py:2617(MaskedIterator)
        1    0.000    0.000    0.000    0.000 dates.py:290(bytespdate2num)
        1    0.000    0.000    0.000    0.000 request.py:961(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 subprocess.py:166(Handle)
        1    0.000    0.000    0.000    0.000 enum.py:40(_EnumDict)
        1    0.000    0.000    0.000    0.000 dates.py:274(strpdate2num)
        1    0.000    0.000    0.000    0.000 scale.py:275(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 __init__.py:943(StreamHandler)
        1    0.000    0.000    0.000    0.000 scale.py:144(NaturalLogTransform)
        1    0.000    0.000    0.000    0.000 core.py:6482(_frommethod)
        1    0.000    0.000    0.000    0.000 mlab.py:3612(GaussianKDE)
        1    0.000    0.000    0.000    0.000 pathlib.py:44(_Flavour)
        1    0.000    0.000    0.000    0.000 colorbar.py:1258(ColorbarPatch)
        1    0.000    0.000    0.000    0.000 widgets.py:2128(LassoSelector)
        1    0.000    0.000    0.000    0.000 request.py:571(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 pickle.py:219(_Unframer)
        1    0.000    0.000    0.000    0.000 request.py:1135(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 parser.py:210(_resultbase)
        1    0.000    0.000    0.000    0.000 ticker.py:2054(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 random.py:648(SystemRandom)
        1    0.000    0.000    0.000    0.000 patches.py:3287(_Curve)
        1    0.000    0.000    0.000    0.000 __init__.py:1122(Manager)
        1    0.000    0.000    0.000    0.000 widgets.py:264(Slider)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2816(QuotedString)
        1    0.000    0.000    0.000    0.000 wintypes.py:133(MSG)
        1    0.000    0.000    0.000    0.000 parser.py:80(BytesParser)
        1    0.000    0.000    0.000    0.000 widgets.py:1364(SpanSelector)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3162(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3901(ZeroOrMore)
        1    0.000    0.000    0.000    0.000 mlab.py:2968(FormatObj)
        1    0.000    0.000    0.000    0.000 __init__.py:414(LibraryLoader)
        1    0.000    0.000    0.000    0.000 offsetbox.py:494(PaddedBox)
        1    0.000    0.000    0.000    0.000 numeric.py:2997(errstate)
        1    0.000    0.000    0.000    0.000 utils.py:57(_Deprecate)
        1    0.000    0.000    0.000    0.000 calendar.py:499(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 subprocess.py:319(CompletedProcess)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3796(NotAny)
        1    0.000    0.000    0.000    0.000 __init__.py:385(BooleanVar)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2953(CharsNotIn)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3335(StatusbarBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:594(SaveFigureBase)
        1    0.000    0.000    0.000    0.000 numerictypes.py:765(_typedict)
        1    0.000    0.000    0.000    0.000 threading.py:447(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 basic.py:888(LstsqLapackError)
        1    0.000    0.000    0.000    0.000 legend_handler.py:589(HandlerPolyCollection)
        2    0.000    0.000    0.000    0.000 rcsetup.py:148(deprecate_axes_hold)
        1    0.000    0.000    0.000    0.000 windowing.py:26(FocusManager)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4277(Dict)
        2    0.000    0.000    0.000    0.000 getlimits.py:88(_str_eps)
        5    0.000    0.000    0.000    0.000 _inspect.py:145(<lambda>)
        1    0.000    0.000    0.000    0.000 scale.py:106(InvertedLogTransformBase)
        3    0.000    0.000    0.000    0.000 _cm.py:100(get_color_function)
        1    0.000    0.000    0.000    0.000 patches.py:3852(Fancy)
        1    0.000    0.000    0.000    0.000 argparse.py:980(_CountAction)
        1    0.000    0.000    0.000    0.000 wintypes.py:120(SIZE)
        1    0.000    0.000    0.000    0.000 dialog.py:12(Dialog)
        1    0.000    0.000    0.000    0.000 _internal.py:233(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 mathtext.py:1927(NegFilll)
        1    0.000    0.000    0.000    0.000 _internal.py:674(AxisError)
        1    0.000    0.000    0.000    0.000 pickle.py:87(_Stop)
        1    0.000    0.000    0.000    0.000 geo.py:27(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 rcsetup.py:652(ValidateInterval)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2361(NoMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3569(Each)
        1    0.000    0.000    0.000    0.000 dates.py:1260(HourLocator)
        1    0.000    0.000    0.000    0.000 calendar.py:22(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 colors.py:72(_ColorMapping)
        1    0.000    0.000    0.000    0.000 pickle.py:67(PicklingError)
        1    0.000    0.000    0.000    0.000 nturl2path.py:1(<module>)
        1    0.000    0.000    0.000    0.000 units.py:54(AxisInfo)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.set_typeDict}
        1    0.000    0.000    0.000    0.000 suite.py:317(_DebugResult)
        2    0.000    0.000    0.000    0.000 sre_parse.py:95(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2342(Token)
        1    0.000    0.000    0.000    0.000 __init__.py:1437(is_interactive)
        1    0.000    0.000    0.000    0.000 argparse.py:825(_StoreAction)
        1    0.000    0.000    0.000    0.000 cbook.py:1025(__init__)
        1    0.000    0.000    0.000    0.000 errors.py:16(HeaderParseError)
        1    0.000    0.000    0.000    0.000 legend_handler.py:216(HandlerPatch)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1571(PickEvent)
        1    0.000    0.000    0.003    0.003 pyparsing.py:4882(makeHTMLTags)
        1    0.000    0.000    0.000    0.000 tz.py:1497(_ContextWrapper)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3173(StringEnd)
        1    0.000    0.000    0.000    0.000 wintypes.py:104(_SMALL_RECT)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1360(DrawEvent)
        1    0.000    0.000    0.000    0.000 __init__.py:2821(Message)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2523(CloseMatch)
        1    0.000    0.000    0.000    0.000 wintypes.py:128(FILETIME)
        1    0.000    0.000    0.000    0.000 core.py:202(<listcomp>)
        1    0.000    0.000    0.000    0.000 ticker.py:2327(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 __init__.py:376(PercentStyle)
        1    0.000    0.000    0.000    0.000 argparse.py:1196(Namespace)
        1    0.000    0.000    0.000    0.000 offsetbox.py:336(VPacker)
        1    0.000    0.000    0.000    0.000 patches.py:2946(Arc)
        2    0.000    0.000    0.000    0.000 sre_parse.py:278(seek)
        1    0.000    0.000    0.000    0.000 patches.py:3765(Simple)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:69(Show)
        1    0.000    0.000    0.000    0.000 ticker.py:2316(AutoLocator)
        1    0.000    0.000    0.000    0.000 core.py:2406(__init__)
        1    0.000    0.000    0.000    0.000 dates.py:576(IndexDateFormatter)
        1    0.000    0.000    0.000    0.000 errors.py:47(CloseBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 client.py:1283(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 __init__.py:697(_decode_filesystem_path)
        1    0.000    0.000    0.000    0.000 calendar.py:133(__init__)
        1    0.000    0.000    0.000    0.000 cbook.py:2358(_InstanceMethodPickler)
        2    0.000    0.000    0.000    0.000 index_tricks.py:658(__init__)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:932(SetCursorTk)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:1006(StatusbarTk)
        1    0.000    0.000    0.000    0.000 arrayprint.py:731(LongFloatFormat)
        1    0.000    0.000    0.000    0.000 mathtext.py:311(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3828(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 __init__.py:1908(NullHandler)
        1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 patches.py:2179(Round)
        1    0.000    0.000    0.000    0.000 legend_handler.py:501(HandlerStem)
        1    0.000    0.000    0.000    0.000 pyparsing.py:283(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1612(KeyEvent)
        4    0.000    0.000    0.000    0.000 rrule.py:78(_invalidates_cache)
        1    0.000    0.000    0.000    0.000 core.py:1153(_DomainedBinaryOperation)
        2    0.000    0.000    0.000    0.000 getlimits.py:104(_str_resolution)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1716(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 core.py:851(_DomainTan)
        1    0.000    0.000    0.000    0.000 threading.py:888(_set_ident)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2376(Literal)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4342(Suppress)
        1    0.000    0.000    0.000    0.000 __init__.py:2168(Toplevel)
        1    0.000    0.000    0.000    0.000 ticker.py:303(IndexFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:639(Filter)
        1    0.000    0.000    0.000    0.000 __init__.py:1545(CallWrapper)
        1    0.000    0.000    0.000    0.000 message.py:1140(EmailMessage)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4368(OnlyOnce)
        1    0.000    0.000    0.000    0.000 mathtext.py:2032(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 extras.py:218(_fromnxfunction)
        1    0.000    0.000    0.000    0.000 rcsetup.py:325(validate_nseq_int)
        1    0.000    0.000    0.000    0.000 cbook.py:914(Xlator)
        1    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
        1    0.000    0.000    0.000    0.000 patches.py:3955(Wedge)
        1    0.000    0.000    0.000    0.000 dis.py:166(Instruction)
        1    0.000    0.000    0.000    0.000 mathtext.py:1838(Glue)
        1    0.000    0.000    0.000    0.000 argparse.py:1523(_ArgumentGroup)
        1    0.000    0.000    0.000    0.000 backend_managers.py:18(ToolEvent)
        1    0.000    0.000    0.000    0.000 request.py:588(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 string.py:55(_TemplateMetaclass)
        1    0.000    0.000    0.000    0.000 __init__.py:2594(Label)
        1    0.000    0.000    0.000    0.000 contour.py:42(ClabelText)
        1    0.000    0.000    0.000    0.000 mathtext.py:1320(STIXSansFontConstants)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:1023(SaveFigureTk)
        1    0.000    0.000    0.000    0.000 version.py:5(<module>)
        1    0.000    0.000    0.000    0.000 mlab.py:3055(FormatDate)
        1    0.000    0.000    0.000    0.000 argparse.py:883(_StoreTrueAction)
        1    0.000    0.000    0.000    0.000 ticker.py:1042(LogFormatterMathtext)
        2    0.000    0.000    0.000    0.000 pyparsing.py:643(<lambda>)
        1    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
        3    0.000    0.000    0.000    0.000 codecs.py:213(setstate)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 errors.py:90(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 linalg.py:43(LinAlgError)
        1    0.000    0.000    0.000    0.000 patches.py:2048(Circle)
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 win.py:237(tzwinlocal)
        1    0.000    0.000    0.000    0.000 __init__.py:400(StringTemplateStyle)
        1    0.000    0.000    0.000    0.000 request.py:1153(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:135(Event)
        1    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
        1    0.000    0.000    0.000    0.000 ticker.py:1420(NullLocator)
        1    0.000    0.000    0.000    0.000 parse.py:134(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 cbook.py:285(todatetime)
        1    0.000    0.000    0.000    0.000 __init__.py:238(c_char_p)
        1    0.000    0.000    0.000    0.000 pathlib.py:535(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 argparse.py:917(_AppendAction)
        1    0.000    0.000    0.000    0.000 mathtext.py:1300(ComputerModernFontConstants)
        1    0.000    0.000    0.000    0.000 request.py:840(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 _subplots.py:182(_PicklableSubplotClassConstructor)
        1    0.000    0.000    0.000    0.000 scale.py:308(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 threading.py:1156(Timer)
        1    0.000    0.000    0.000    0.000 calendar.py:139(setfirstweekday)
        1    0.000    0.000    0.000    0.000 __init__.py:382(__init__)
        2    0.000    0.000    0.000    0.000 rcsetup.py:107(validate_any)
        2    0.000    0.000    0.000    0.000 core.py:912(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:194(_Section)
        1    0.000    0.000    0.000    0.000 parse.py:254(SplitResult)
        1    0.000    0.000    0.000    0.000 __init__.py:14(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:404(AxisScaleBase)
        1    0.000    0.000    0.000    0.000 tz.py:321(_tzfile)
        1    0.000    0.000    0.000    0.000 pathlib.py:468(_Selector)
        1    0.000    0.000    0.000    0.000 widgets.py:2215(Lasso)
        1    0.000    0.000    0.000    0.000 backend_tools.py:262(ToolCursorPosition)
        1    0.000    0.000    0.000    0.000 argparse.py:1142(FileType)
        1    0.000    0.000    0.000    0.000 pathlib.py:947(PurePosixPath)
        1    0.000    0.000    0.000    0.000 ast.py:221(NodeVisitor)
        1    0.000    0.000    0.000    0.000 argparse.py:1203(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:252(_is_owned)
        1    0.000    0.000    0.000    0.000 base.py:16(SparseWarning)
        1    0.000    0.000    0.000    0.000 parse.py:661(Quoter)
        1    0.000    0.000    0.000    0.000 wintypes.py:115(POINT)
        1    0.000    0.000    0.000    0.000 errors.py:78(HeaderDefect)
        1    0.000    0.000    0.000    0.000 client.py:164(HTTPMessage)
        1    0.000    0.000    0.000    0.000 argparse.py:1001(_HelpAction)
        1    0.000    0.000    0.000    0.000 ticker.py:408(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 parser.py:1192(_attr)
        1    0.000    0.000    0.000    0.000 dates.py:1180(MonthLocator)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1376(ResizeEvent)
        1    0.000    0.000    0.000    0.000 error.py:73(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 ticker.py:369(FuncFormatter)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3770(FollowedBy)
        1    0.000    0.000    0.000    0.000 wintypes.py:20(VARIANT_BOOL)
        1    0.000    0.000    0.000    0.000 client.py:1333(RemoteDisconnected)
        1    0.000    0.000    0.000    0.000 docstring.py:65(Appender)
        1    0.000    0.000    0.000    0.000 filedialog.py:325(Open)
        1    0.000    0.000    0.000    0.000 csv.py:53(excel)
        1    0.000    0.000    0.000    0.000 parser.py:1185(_tzparser)
        1    0.000    0.000    0.000    0.000 patches.py:2242(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:3434(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3423(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3569(_Bracket)
        1    0.000    0.000    0.000    0.000 font_manager.py:367(FontEntry)
        1    0.000    0.000    0.000    0.000 pyparsing.py:160(<genexpr>)
        1    0.000    0.000    0.000    0.000 tokenize.py:219(TokenError)
        1    0.000    0.000    0.000    0.000 six.py:124(_LazyModule)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2505(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 patches.py:2406(Roundtooth)
        1    0.000    0.000    0.000    0.000 legend_handler.py:257(HandlerLineCollection)
        1    0.000    0.000    0.000    0.000 colors.py:1161(BoundaryNorm)
        1    0.000    0.000    0.000    0.000 mlab.py:2986(FormatString)
        1    0.000    0.000    0.000    0.000 patches.py:2018(Square)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1207(AnchoredText)
        1    0.000    0.000    0.000    0.000 __init__.py:1080(PlaceHolder)
        1    0.000    0.000    0.000    0.000 argparse.py:109(_AttributeHolder)
        1    0.000    0.000    0.000    0.000 subprocess.py:120(STARTUPINFO)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1395(CloseEvent)
        1    0.000    0.000    0.000    0.000 cbook.py:313(tofloat)
        1    0.000    0.000    0.000    0.000 filedialog.py:225(LoadFileDialog)
        1    0.000    0.000    0.000    0.000 feedparser.py:535(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 argparse.py:860(_StoreConstAction)
        1    0.000    0.000    0.000    0.000 ticker.py:429(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 win.py:190(tzwin)
        1    0.000    0.000    0.000    0.000 mathtext.py:1818(Hrule)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3158(StringStart)
        1    0.000    0.000    0.000    0.000 patches.py:3646(BracketAB)
        1    0.000    0.000    0.000    0.000 __init__.py:2576(Frame)
        1    0.000    0.000    0.000    0.000 arrayprint.py:847(StructureFormat)
        1    0.000    0.000    0.000    0.000 offsetbox.py:292(PackerBase)
        1    0.000    0.000    0.000    0.000 axis.py:622(Ticker)
        1    0.000    0.000    0.000    0.000 __init__.py:2816(Menubutton)
        1    0.000    0.000    0.000    0.000 scale.py:87(LogTransformBase)
        1    0.000    0.000    0.000    0.000 legend_handler.py:164(HandlerNpointsYoffsets)
        1    0.000    0.000    0.000    0.000 legend_handler.py:389(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1189(_DOF_estimator_min_E)
        1    0.000    0.000    0.000    0.000 cbook.py:650(Bunch)
        1    0.000    0.000    0.000    0.000 tz.py:929(tzstr)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1329(Event)
        2    0.000    0.000    0.000    0.000 rcsetup.py:180(validate_string_or_None)
        1    0.000    0.000    0.000    0.000 collections.py:1101(AsteriskPolygonCollection)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1744(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 _import_tools.py:340(PackageLoaderDebug)
        1    0.000    0.000    0.000    0.000 backend_tools.py:548(ViewsPositionsBase)
        1    0.000    0.000    0.000    0.000 parse.py:273(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 argparse.py:1020(_VersionAction)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4313(__init__)
        2    0.000    0.000    0.000    0.000 calendar.py:53(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 index_tricks.py:356(RClass)
        1    0.000    0.000    0.000    0.000 mlab.py:3002(FormatFloat)
        1    0.000    0.000    0.000    0.000 dates.py:1205(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 colors.py:898(LogNorm)
        1    0.000    0.000    0.000    0.000 ticker.py:325(NullFormatter)
        1    0.000    0.000    0.000    0.000 offsetbox.py:415(HPacker)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3108(LineStart)
        1    0.000    0.000    0.000    0.000 patches.py:3456(CurveB)
        1    0.000    0.000    0.000    0.000 case.py:137(_AssertRaisesBaseContext)
        1    0.000    0.000    0.000    0.000 colors.py:1236(NoNorm)
        1    0.000    0.000    0.000    0.000 colors.py:703(ListedColormap)
        1    0.000    0.000    0.000    0.000 patches.py:2883(Angle)
        1    0.000    0.000    0.000    0.000 scale.py:158(LogTransform)
        1    0.000    0.000    0.000    0.000 mathtext.py:1801(Rule)
        3    0.000    0.000    0.000    0.000 core.py:896(__init__)
        1    0.000    0.000    0.000    0.000 container.py:116(ErrorbarContainer)
        1    0.000    0.000    0.000    0.000 legend_handler.py:134(HandlerNpoints)
        1    0.000    0.000    0.000    0.000 dates.py:1233(DayLocator)
        1    0.000    0.000    0.000    0.000 filedialog.py:351(Directory)
        1    0.000    0.000    0.000    0.000 colors.py:1085(PowerNorm)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2482(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 __init__.py:3298(OptionMenu)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3191(WordStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4004(SkipTo)
        1    0.000    0.000    0.000    0.000 backend_tools.py:354(ToolEnableNavigation)
        1    0.000    0.000    0.000    0.000 __init__.py:597(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:263(<listcomp>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1105(_DOF_estimator_geom)
        1    0.000    0.000    0.000    0.000 backend_tools.py:300(RubberbandBase)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 scale.py:59(LinearScale)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 extras.py:329(_fromnxfunction_allargs)
        1    0.000    0.000    0.000    0.000 arrayprint.py:772(ComplexFormat)
